"country","quarter","gross_fixed_capital_formation","final_consumption_expenditure","gross_domestic_product","external_balance_of_goods_and_services","inflation","unemployment","working_age_population","dependency_ratio"
"Germany",2006-07-01,151787.7,550016.4,758899.6,47062.9,1.472701,9.9,54620986,50.7144454439625
"Germany",2006-10-01,155967.2,554737.4,770028.2,55194.5,1.28986,9.566667,54558404.5,50.8367443359589
"Germany",2007-01-01,156109.9,549796.3,771041.9,50953.2,1.785077,9.066667,54495823,50.9590432279553
"Germany",2007-04-01,154692.2,553195.2,776131.7,56549.7,2.059659,8.6,54440821.75,51.0400376051629
"Germany",2007-07-01,155207.7,552817.5,780099.9,57199.2,2.265487,8.433333,54385820.5,51.1210319823704
"Germany",2007-10-01,158208.8,553384,785879.7,59764,3.077467,8.2,54330819.25,51.202026359578
"Germany",2008-01-01,160330.8,556861.8,790495.4,60456.5,2.946335,7.9,54275818,51.2830207367856
"Germany",2008-04-01,157384.9,557868.9,787648.5,61493.9,2.887961,7.533333,54208379.25,51.3757438966781
"Germany",2008-07-01,157403.3,557302.4,783335,54863.9,3.080651,7.133333,54140940.5,51.4684670565706
"Germany",2008-10-01,155101.9,556169.4,771170.9,46694.7,1.612903,7.033333,54073501.75,51.561190216463
"Germany",2009-01-01,142508.1,561330.9,735024.8,28793.5,0.8177172,7.2,54006063,51.6539133763555
"Germany",2009-04-01,142857.9,563848.7,736836.5,37429,0.2705445,7.466667,53985047.25,51.6548929529669
"Germany",2009-07-01,142784.3,563596.9,741408.8,38125.1,-0.2350571,7.533333,53964031.5,51.6558725295783
"Germany",2009-10-01,141329.7,563848.7,747102.7,46982.8,0.4052685,7.266667,53943015.75,51.6568521061897
"Germany",2010-01-01,142729,562920.3,752536.9,40975.7,0.8110848,7,53922000,51.6578316828011
"Germany",2010-04-01,152100.7,565689.9,768842,43526.4,1.112985,6.7,53655683.5,51.7115638701011
"Germany",2010-07-01,153408,569403.6,776261.2,48622.8,1.110737,6.433333,53389367,51.765296057401
"Germany",2010-10-01,151658.8,571858.5,781351.2,51260.6,1.379078,6.2,53123050.5,51.819028244701
"Germany",2011-01-01,159525.2,570583.9,795477.3,52276.4,1.877305,5.866667,52856734,51.872760432001
"Germany",2011-04-01,160998.2,573038.8,797633.9,50400.1,2.001334,5.566667,52902195,51.8136871559037
"Germany",2011-07-01,163023.6,574927.1,801947.3,53581.7,2.197071,5.433333,52947656,51.7546138798065
"Germany",2011-10-01,162250.3,577004.2,801861.1,54484.1,2.22296,5.233333,52993117,51.6955406037092
"Germany",2012-01-01,162379.1,579034.3,803564.9,60333.5,2.138861,5.1,53038578,51.636467327612
"Germany",2012-04-01,162710.6,580545,804427.6,62101.6,1.863963,5.1,53078672,51.6254664060331
"Germany",2012-07-01,162176.6,582685.1,806066.6,64925.2,2.019544,5.033333,53118766,51.6144654844542
"Germany",2012-10-01,160943,580922.6,803651.2,61686.9,2.012334,5,53158860,51.6034645628753
"Germany",2013-01-01,155115.8,580733.8,799208.1,59911.9,1.546392,5.066667,53198954,51.5924636412964
"Germany",2013-04-01,161081.1,584384.6,808525.3,56797.4,1.508828,4.966667,53236006,51.6450521189583
"Germany",2013-07-01,161228.4,587280.1,812666.3,58235.9,1.628353,4.9,53273058,51.6976405966202
"Germany",2013-10-01,164266.3,584321.7,813874,63489.6,1.336303,4.8,53310110,51.7502290742821
"Germany",2014-01-01,167332,586225.6,822371.4,62665.6,1.205584,4.8,53347162,51.802817551944
"Germany",2014-04-01,165490.8,588869.4,822198.8,61425.8,1.075269,4.733333,53437431.5,51.8754257878682
"Germany",2014-07-01,165214.6,593464.6,826770.9,65457.4,0.8482563,4.7,53527701,51.9480340237924
"Germany",2014-10-01,166558.7,596674.8,833068.3,67168.6,0.5023548,4.633333,53617970.5,52.0206422597167
"Germany",2015-01-01,166254.9,599239.7,831257.1,64089.2,-0.0511115,4.5,53708240,52.0932504956409
"Germany",2015-04-01,166807.3,602324.1,835570.3,69519.2,0.9688507,4.4,53775900.5,52.2092369591034
"Germany",2015-07-01,167709.4,606541.4,840056.2,66646.8,0.7288771,4.3,53843561,52.3252234225659
"Germany",2015-10-01,171483.8,613024.8,844369.4,61819.9,0.4092312,4.2,53911221.5,52.4412098860284
"Germany",2016-01-01,174402.1,617604.1,851788.8,60130,0.3026227,4.066667,53978882,52.5571963494909
"Germany",2016-04-01,172579.3,618359.4,853686.6,65578.8,0.1328904,4,53968443.75,52.7296323935895
"Germany",2016-07-01,174439,621003.1,856705.9,63095.4,0.4973475,3.866667,53958005.5,52.9020684376881
"Germany",2016-10-01,175193.9,625912.7,860674.2,58213.8,1.034023,3.7,53947567.25,53.0745044817867
"Germany",2017-01-01,176017.8,626621,871845.7,63581.7,1.642642,3.633333,53937129,53.2469405258852
"Germany",2017-04-01,180142,631341.9,878057.2,62991.2,1.426676,3.566667,53922316,53.4045144208256
"Germany",2017-07-01,181486.1,631404.8,885045,65923.8,1.550643,3.466667,53907503,53.562088315766
"Germany",2017-10-01,182222.6,637321.7,894017.1,64444.3,1.41961,3.4,53892690,53.7196622107064
"Germany",2018-01-01,183281.1,636959.7,889078,64675.5,1.319261,3.3,53877877,53.8772361056469
"Germany",2018-04-01,185858.9,639603.4,896065.7,64895.2,1.733726,3.2,53849612,54.045162652826
"Germany",2018-07-01,187976.4,638848.1,890199.4,53574.5,1.884341,3.166667,53821347,54.213089200005
"Germany",2018-10-01,189338.9,644513.3,894167.8,52275,1.985677,3.1,53793082,54.3810157471841
"Germany",2019-01-01,190365.2,648903.6,900034,58462.1,1.367188,3,53764817,54.5489422943632
"Germany",2019-04-01,190972.8,650917.8,900551.6,57033.5,1.70418,2.9,53709908.75,54.739137494005
"Germany",2019-07-01,190880.8,656142.3,904002.4,56080.3,1.466837,2.9,53655000.5,54.9293326936468
"Germany",2019-10-01,189978.6,656079.4,900983,51649.7,1.244813,3,53600092.25,55.1195278932885
"France",2006-07-01,121005.9,413796.5,546204,5288.4,1.694274,8.9,41417409.5,53.5280839189808
"France",2007-07-01,127662.9,425270.4,560332.6,2858,1.268129,8,41631518,53.6267097140424
"France",2008-04-01,129284.1,425057.3,561562.4,3801.8,3.304873,7.333333,41744843,53.826144477998
"France",2011-07-01,121009.7,441690.3,569070.4,1985.2,2.138661,9.2,41933664.5,55.5917928614194
"France",2013-04-01,120009.3,447379.7,576300.6,6453.4,0.8065333,10.43333,41850523.75,57.3959344852655
"Belgium",2021-01-01,29150.3,87527.4,120258.7,3466.1,0.5350683,6.666667,7376439,56.6150685988185
"Belgium",2021-04-01,29499,89551.1,122111.2,3999.6,1.439878,6.333333,7387882.75,56.6705859025128
"Belgium",2021-07-01,29045,93148.5,124500.3,3453.5,2.619981,6.3,7399326.5,56.7261032062071
"Belgium",2021-10-01,28602,92877.1,125668.4,3320.3,5.167534,5.8,7410770.25,56.7816205099015
"Belgium",2022-01-01,29276.8,92780.6,126571.1,4123.5,7.980284,5.3,7422214,56.8371378135958
"Belgium",2022-04-01,29062.4,93637.5,128227.1,4096.2,8.975782,5.8,7434887.25,56.8716376064079
"Belgium",2022-07-01,29796.2,94724.9,129203.2,3354.3,10.28048,5.433333,7447560.5,56.9061373992199
"Belgium",2022-10-01,30172.1,94884.8,129516.3,3253.8,11.07735,5.666667,7460233.75,56.940637192032
"Belgium",1995-01-01,16109.5,61877,78059.6,1320.6,1.813057,9.666667,6703820,51.2095193486699
"Belgium",1995-04-01,16390.8,62393.1,78457.4,639,1.456949,9.6,6703661,51.2870522514779
"Belgium",1995-07-01,16579.3,62805.3,79062.5,123.9,1.224322,9.666667,6703502,51.364585154286
"Belgium",1995-10-01,16569.8,63283.6,79291,-110.1,1.382203,9.8,6703343,51.442118057094
"Belgium",1996-01-01,16275.5,63274.9,78936.7,-62.6,1.95996,9.866667,6703184,51.519650959902
"Belgium",1996-04-01,16316.4,63756.5,79535.1,239.7,1.92884,9.666667,6703925.75,51.5946172556059
"Belgium",1996-07-01,16531.4,63953.3,79962,399.4,1.951808,9.433333,6704667.5,51.6695835513097
"Belgium",1996-10-01,16889.1,63970.5,80597.6,592.2,2.465859,9.233334,6705409.25,51.7445498470135
"Belgium",1997-01-01,17231.8,64184.3,81368.6,809.5,1.924165,9.1,6706151,51.8195161427173
"Belgium",1997-04-01,17652.6,64507.8,82601,626.1,1.525352,9.133333,6706790.75,51.8861494395132
"Belgium",1997-07-01,17579.6,64827.9,83351.7,859.5,1.781206,9.3,6707430.5,51.9527827363092
"Belgium",1997-10-01,17971,65110.7,83813,1104.6,1.285156,9.333333,6708070.25,52.0194160331051
"Belgium",1998-01-01,17722.4,65707.8,84018.1,1127.3,0.7218212,9.433333,6708710,52.086049329901
"Belgium",1998-04-01,17765.6,66273.1,84288.5,669.5,1.646186,9.433333,6710314.5,52.1368529681712
"Belgium",1998-07-01,18121.3,66766.8,84568,258.4,0.7624822,9.366667,6711919,52.1876566064414
"Belgium",1998-10-01,18411.7,66957.3,84755.9,-153.7,0.6712027,9.133333,6713523.5,52.2384602447116
"Belgium",1999-01-01,18484.2,67248.3,85623.6,412.9,1.056597,8.966666,6715128,52.2892638829818
"Belgium",1999-04-01,18788.5,67613,86781.2,1049.8,0.9215329,8.9,6717320,52.3319447830981
"Belgium",1999-07-01,18905.6,68125,88074,1538.1,0.9162602,8.133333,6719512,52.3746256832145
"Belgium",1999-10-01,18792.1,68537.8,89113.1,1754.2,1.589186,7.7,6721704,52.4173065833308
"Belgium",2000-01-01,19370,69030,89724.8,1479.6,1.986544,7.1,6723896,52.4599874834471
"Belgium",2000-04-01,19571.6,69430.6,90355.5,1237.4,2.318959,6.8,6728756.25,52.4810462479481
"Belgium",2000-07-01,19814.4,69856.1,90808.5,648.3,3.012919,6.9,6733616.5,52.502105012449
"Belgium",2000-10-01,19939.8,70498.9,91696.3,782.9,2.854446,6.633333,6738476.75,52.52316377695
"Belgium",2001-01-01,20271.2,70602.6,91732.2,1160.5,2.184087,6.066667,6743337,52.5442225414509
"Belgium",2001-04-01,20033.3,70636.9,91737.5,1414,2.946764,6.5,6751108.25,52.5397816770605
"Belgium",2001-07-01,20257,70558.7,91597.5,1917.7,2.525762,6.3,6758879.5,52.5353408126701
"Belgium",2001-10-01,19414,70591.9,91505,2154,2.220183,7.4,6766650.75,52.5308999482798
"Belgium",2002-01-01,19405.9,70952.1,92272,3043.3,2.735005,7.333333,6774422,52.5264590838894
"Belgium",2002-04-01,19143.6,71417.7,93047.9,3269.2,1.343232,7.3,6782018.75,52.5154256547299
"Belgium",2002-07-01,18866.2,71825.7,93580.5,3094.3,1.265985,7.5,6789615.5,52.5043922255703
"Belgium",2002-10-01,19256.4,72110,93928.8,2657.9,1.257001,7.966667,6797212.25,52.4933587964108
"Belgium",2003-01-01,19163.8,72010.9,93661.8,2546.1,1.570992,8.1,6804809,52.4823253672513
"Belgium",2003-04-01,19221.1,72092.7,93847.7,3271.7,1.376244,8.1,6812401.25,52.4775619309853
"Belgium",2003-07-01,19218.3,72398.8,94267.4,3423.6,1.68518,8.133333,6819993.5,52.4727984947194
"Belgium",2003-10-01,18967.9,72846.6,94922.2,3360,1.722755,8.366667,6827585.75,52.4680350584534
"Belgium",2004-01-01,20191.4,73249.8,96325.4,3456.5,1.32514,8.533334,6835178,52.4632716221875
"Belgium",2004-04-01,20835.6,73316.4,97237,3399.8,2.259816,7.766667,6846102.75,52.4300506288982
"Belgium",2004-07-01,21452.1,73346.6,98121.5,3305.2,2.234591,8.866667,6857027.5,52.396829635609
"Belgium",2004-10-01,21006.2,73698.6,98467.8,2968.4,2.565273,8.366667,6867952.25,52.3636086423197
"Belgium",2005-01-01,21778.9,73731.9,98963.8,3034,2.632122,8.466666,6878877,52.3303876490305
"Belgium",2005-04-01,22629.3,74000.2,99541,2732,2.716392,8.5,6894532.75,52.2365395662766
"Belgium",2005-07-01,22118.3,74374.5,99970.6,2838.9,3.136426,8.5,6910188.5,52.1426914835227
"Belgium",2005-10-01,21749,74773.6,100734.6,3083.9,2.638715,8.433333,6925844.25,52.0488434007688
"Belgium",2006-01-01,22324.9,75012.2,101332.3,3007.2,2.234996,8.566667,6941500,51.9549953180148
"Belgium",2006-04-01,22241.6,75168.6,101678.3,3135,2.004295,8.666667,6958770.5,51.8548090928712
"Belgium",2006-07-01,22646.2,75319.4,102612.6,3699.4,1.48901,7.9,6976041,51.7546228677276
"Belgium",2006-10-01,22744.9,75713.9,103776,3919.7,1.447104,7.933333,6993311.5,51.654436642584
"Belgium",2007-01-01,23496.6,76195.2,105227.6,4010.7,1.749695,7.833333,7010582,51.5542504174404
"Belgium",2007-04-01,23876.4,76629.8,105693.5,3883.5,1.450292,8,7026168,51.5181550946551
"Belgium",2007-07-01,24360.2,77096.7,106550.3,3408.6,1.331315,7.066667,7041754,51.4820597718699
"Belgium",2007-10-01,24775,77441.5,106981.1,2827.4,2.759639,7.066667,7057340,51.4459644490846
"Belgium",2008-01-01,24936.5,78103.4,107422.4,2717,3.829508,6.9,7072926,51.4098691262994
"Belgium",2008-04-01,24962.3,78444.5,107474.5,2744.1,5.057259,6.633333,7085813.25,51.4426425115807
"Belgium",2008-07-01,24430.1,78473.2,106886.4,2388.1,5.58854,7.5,7098700.5,51.475415896862
"Belgium",2008-10-01,24019.6,78176.5,104566.2,957.4,3.491187,6.833333,7111587.75,51.5081892821433
"Belgium",2009-04-01,22933.1,79030.4,103685.5,1103.9,-0.2962909,7.933333,7138287,51.5944802228564
"Belgium",2009-07-01,22477.8,80148.1,105130,1671.4,-1.218893,8,7152099,51.6479977782882
